"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0,2;1;0,77;0,08;0,69;0,000139690184173634;23;13
0;0;0;0;0;0;0;0
0,2;1;0,67;0,07;0,6;8,4488208216154e-05;21;15
0;0;0;0;0;0;0;0
0,2;1;0,59;0,06;0,53;9,93363288328306e-05;19;17
0;0;0;0;0;0;0;0
0,2;1;0,53;0,05;0,48;7,89482781472752e-05;17;19
0;0;0;0;0;0;0;0
0,2;1;0,48;0,05;0,43;4,76478659472238e-05;15;21
0;0;0;0;0;0;0;0
0,2;1;0,48;0,04;0,44;7,28566589571378e-05;13;23
0;0;0;0;0;0;0;0
0,2;1;0,44;0,04;0,4;0,000156965307408735;11;25
0;0;0;0;0;0;0;0
0,2;1;0,52;0,04;0,48;0,000124601987221377;9;27
0;0;0;0;0;0;0;0
0,2;1;0,48;0,03;0,45;0,000118624681450997;7;29
0;0;0;0;0;0;0;0
0,2;1;0,45;0,03;0,42;0,00010623347540936;5;31
0;0;0;0;0;0;0;0
0,2;1;0,42;0,03;0,39;6,12164161875082e-05;3;33
0;0;0;0;0;0;0;0
0,2;1;0,4;0,03;0,37;0,000133674315268109;1;35
0,3;1;1;0;1;0;35;1
0;0;0;0;0;0;0;0
0,3;1;0,33;0;0,33;0,000127727395268951;33;3
0;0;0;0;0;0;0;0
0,3;1;0,2;0;0,2;0,000255991216936757;31;5
0;0;0;0;0;0;0;0
0,3;1;1,29;0;1,29;0,0260854203219577;29;7
0;0;0;0;0;0;0;0
0,3;1;1,11;0,11;1;0,000163403688987616;27;9
0;0;0;0;0;0;0;0
0,3;1;1;0,09;0,91;9,96032735244734e-05;25;11
0;0;0;0;0;0;0;0
0,3;1;0,85;0,08;0,77;0,000138534155716175;23;13
0;0;0;0;0;0;0;0
0,3;1;0,73;0,07;0,66;0,000115526012857653;21;15
0;0;0;0;0;0;0;0
0,3;1;0,65;0,06;0,59;0,000129209696039528;19;17
0;0;0;0;0;0;0;0
0,3;1;0,58;0,05;0,53;8,22512799695252e-05;17;19
0;0;0;0;0;0;0;0
0,3;1;0,52;0,05;0,47;8,7250194995514e-05;15;21
0;0;0;0;0;0;0;0
0,3;1;0,52;0,04;0,48;7,69301100279063e-05;13;23
0;0;0;0;0;0;0;0
0,3;1;0,56;0,04;0,52;8,15051739604517e-05;11;25
0;0;0;0;0;0;0;0
0,3;1;0,67;0,04;0,63;0,000179694605323402;9;27
0;0;0;0;0;0;0;0
0,3;1;0,62;0,03;0,59;9,97536571837484e-05;7;29
0;0;0;0;0;0;0;0
0,3;1;0,58;0,03;0,55;5,83237332754606e-05;5;31
0;0;0;0;0;0;0;0
0,3;1;0,55;0,03;0,52;0,000112612936299236;3;33
0;0;0;0;0;0;0;0
