"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
1;1;0,0066815144766147;0;0,0066815144766147;6,97324827958442e-06;65;136;569
0;0;0;0;0;0;0;0;0
1;1;0,036;0;0,036;1,51295720389116e-05;63;138;635
0;0;0;0;0;0;0;0;0
1;1;0,0269230769230769;0;0,0269230769230769;6,11581614837753e-06;61;140;651
0;0;0;0;0;0;0;0;0
1;1;0;0;0;2,44346208569154e-06;59;142;869
0;0;0;0;0;0;0;0;0
1;1;0,00264900662251656;0;0,00264900662251656;2,09506366198787e-06;57;144;874
0;0;0;0;0;0;0;0;0
1;1;0,005249343832021;0;0,005249343832021;3,03039976522943e-05;55;146;883
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,15634331991126e-06;53;148;886
0;0;0;0;0;0;0;0;0
1;1;0,0012987012987013;0;0,0012987012987013;3,43509555315072e-06;51;150;888
0;0;0;0;0;0;0;0;0
1;1;0,00130890052356021;0;0,00130890052356021;3,47777710400359e-06;49;152;892
0;0;0;0;0;0;0;0;0
1;1;0,00641848523748395;0;0,00641848523748395;3,35240904316609e-06;47;154;911
0;0;0;0;0;0;0;0;0
1;1;0,0127551020408163;0;0,0127551020408163;1,56035928732319e-06;45;156;921
0;0;0;0;0;0;0;0;0
1;1;0,00101988781234064;0;0,00101988781234064;2,80214708879568e-06;43;158;2090
0;0;0;0;0;0;0;0;0
1;1;0,0216952573158426;0;0,0216952573158426;1,71183894738812e-06;41;160;2152
0;0;0;0;0;0;0;0;0
1;1;0,00330500472143532;0;0,00330500472143532;1,39746729514674e-06;39;162;2252
0;0;0;0;0;0;0;0;0
1;1;0,0238317757009346;0;0,0238317757009346;5,99162071954933e-07;37;164;2318
0;0;0;0;0;0;0;0;0
1;1;0,00242424242424242;0;0,00242424242424242;6,22462920987356e-07;35;166;2608
0;0;0;0;0;0;0;0;0
1;1;0,00401767778224186;0,000401767778224186;0,00361591000401768;8,79251664009285e-07;33;168;2626
0;0;0;0;0;0;0;0;0
1;1;0,00504818724185406;0;0,00504818724185406;8,29770139463963e-07;31;170;2649
0;0;0;0;0;0;0;0;0
1;1;0,124215246636771;0;0,124215246636771;1,4049766551014e-06;29;172;2966
0;0;0;0;0;0;0;0;0
1;1;0,0294117647058824;0,106037151702786;-0,076625386996904;6,52702260822509e-07;27;174;3119
0;0;0;0;0;0;0;0;0
1;1;0,003886925795053;0;0,003886925795053;1,18366454917282e-06;25;176;3577
0;0;0;0;0;0;0;0;0
1;1;0,00133288903698767;0;0,00133288903698767;6,34762050337625e-07;23;178;3741
0;0;0;0;0;0;0;0;0
1;1;0;0;0;8,74801307414684e-07;21;180;3744
0;0;0;0;0;0;0;0;0
1;1;0;0;0;8,92603331414463e-07;19;182;3744
0;0;0;0;0;0;0;0;0
1;1;0,00265604249667995;0;0,00265604249667995;1,02541100956957e-06;17;184;3756
0;0;0;0;0;0;0;0;0
1;1;0,00494722955145119;0;0,00494722955145119;1,16087788136511e-06;15;186;3783
0;0;0;0;0;0;0;0;0
1;1;0,104936253677672;0;0,104936253677672;1,08055111346855e-06;13;188;4116
0;0;0;0;0;0;0;0;0
1;1;0,00654524758110415;0;0,00654524758110415;5,55054360962951e-07;11;190;4273
0;0;0;0;0;0;0;0;0
1;1;0,398958047710447;0;0,398958047710447;1,39612448987337e-06;9;192;5838
0;0;0;0;0;0;0;0;0
1;1;0,00371383893666927;0;0,00371383893666927;1,29285454326053e-07;7;194;5871
0;0;0;0;0;0;0;0;0
1;1;0,00407055630936228;0;0,00407055630936228;1,07093140415609e-07;5;196;5916
0;0;0;0;0;0;0;0;0
1;1;0,00269593683805122;0;0,00269593683805122;1,73885771812521e-07;3;198;5943
0;0;0;0;0;0;0;0;0
1;1;0,00153227351082168;0;0,00153227351082168;7,11307574731078e-07;1;200;5965
