"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0;0;0;0;0;0;0;0;0
0;1;0,0434782608695652;0,0869565217391304;-0,0434782608695652;0;783;218;128
0;0;0;0;0;0;0;0;0
0;1;0;0,105263157894737;-0,105263157894737;0;781;220;128
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;779;222;128
0;0;0;0;0;0;0;0;0
0;1;0,0625;0;0,0625;0;777;224;129
0;0;0;0;0;0;0;0;0
0;1;0,117647058823529;0;0,117647058823529;0;775;226;131
0;0;0;0;0;0;0;0;0
0;1;0,105263157894737;0;0,105263157894737;0;773;228;134
0;0;0;0;0;0;0;0;0
0;1;0,173913043478261;0;0,173913043478261;0;771;230;140
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;769;232;143
0;0;0;0;0;0;0;0;0
0;1;0,107142857142857;0,107142857142857;0;0;767;234;146
0;0;0;0;0;0;0;0;0
0;1;0,0625;0,0625;0;0;765;236;152
0;0;0;0;0;0;0;0;0
0;1;0,0344827586206897;0,103448275862069;-0,0689655172413793;0;763;238;153
0;0;0;0;0;0;0;0;0
0;1;0,037037037037037;0,037037037037037;0;0;761;240;155
0;0;0;0;0;0;0;0;0
0;1;0;0,111111111111111;-0,111111111111111;0;759;242;156
0;0;0;0;0;0;0;0;0
0;1;0;0,0454545454545455;-0,0454545454545455;0;757;244;156
0;0;0;0;0;0;0;0;0
0;1;0;0,05;-0,05;0;755;246;156
0;0;0;0;0;0;0;0;0
0;1;0,0526315789473684;0;0,0526315789473684;0;753;248;157
0;0;0;0;0;0;0;0;0
0;1;0,0476190476190476;0,19047619047619;-0,142857142857143;0;751;250;159
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;749;252;159
0;0;0;0;0;0;0;0;0
0;1;0,0555555555555556;0;0,0555555555555556;0;747;254;161
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;745;256;162
0;0;0;0;0;0;0;0;0
0;1;0,0434782608695652;0,130434782608696;-0,0869565217391304;0;743;258;167
0;0;0;0;0;0;0;0;0
0;1;0;0,0476190476190476;-0,0476190476190476;0;741;260;168
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;739;262;169
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;737;264;170
0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;735;266;172
0;0;0;0;0;0;0;0;0
0;1;0,0434782608695652;0;0,0434782608695652;0;733;268;174
0;0;0;0;0;0;0;0;0
0;1;0,04;0,08;-0,04;0;731;270;176
0;0;0;0;0;0;0;0;0
0;1;0,04;0,04;0;0;729;272;179
0;0;0;0;0;0;0;0;0
0;1;0,037037037037037;0;0,037037037037037;0;727;274;182
0;0;0;0;0;0;0;0;0
0;1;0,0769230769230769;0,0384615384615385;0,0384615384615385;0;725;276;185
0;0;0;0;0;0;0;0;0
0;1;0,0714285714285714;0;0,0714285714285714;0;723;278;189
0;0;0;0;0;0;0;0;0
0;1;0,0645161290322581;0;0,0645161290322581;0;721;280;192
0;0;0;0;0;0;0;0;0
0;1;0,117647058823529;0;0,117647058823529;0;719;282;199
0;0;0;0;0;0;0;0;0
0;1;0,025;0;0,025;0;717;284;202
0;0;0;0;0;0;0;0;0
0;1;0,119047619047619;0,0238095238095238;0,0952380952380952;0;715;286;208
0;0;0;0;0;0;0;0;0
0;1;0,229166666666667;0;0,229166666666667;0;713;288;223
0;0;0;0;0;0;0;0;0
0;1;0,032258064516129;0,0806451612903226;-0,0483870967741935;0;711;290;232
0;0;0;0;0;0;0;0;0
0;1;0,0508474576271186;0;0,0508474576271186;0;709;292;238
0;0;0;0;0;0;0;0;0
0;1;0,0757575757575758;0,0454545454545455;0,0303030303030303;0;707;294;252
0;0;0;0;0;0;0;0;0
0;1;0,0588235294117647;0,0882352941176471;-0,0294117647058824;0;705;296;258
0;0;0;0;0;0;0;0;0
0;1;0,0563380281690141;0,0422535211267606;0,0140845070422535;0;703;298;269
0;0;0;0;0;0;0;0;0
0;1;0,0714285714285714;0,0428571428571429;0,0285714285714286;0;701;300;279
0;0;0;0;0;0;0;0;0
0;1;0,0144927536231884;0,159420289855072;-0,144927536231884;0;699;302;285
0;0;0;0;0;0;0;0;0
0;1;0,0392156862745098;0;0,0392156862745098;0;697;304;287
0;0;0;0;0;0;0;0;0
0;1;0,0377358490566038;0;0,0377358490566038;0;695;306;289
0;0;0;0;0;0;0;0;0
0;1;0,0175438596491228;0;0,0175438596491228;0;693;308;292
0;0;0;0;0;0;0;0;0
0;1;0,225806451612903;0,0161290322580645;0,209677419354839;0;691;310;311
0;0;0;0;0;0;0;0;0
0;1;0,13953488372093;0,0116279069767442;0,127906976744186;0;689;312;335
0;0;0;0;0;0;0;0;0
0;1;0,0909090909090909;0,0202020202020202;0,0707070707070707;0;687;314;352
0;0;0;0;0;0;0;0;0
0;1;0,0476190476190476;0,0761904761904762;-0,0285714285714286;0;685;316;362
0;0;0;0;0;0;0;0;0
0;1;0,058252427184466;0,087378640776699;-0,029126213592233;0;683;318;373
0;0;0;0;0;0;0;0;0
0;1;0,0408163265306122;0,0204081632653061;0,0204081632653061;0;681;320;384
