"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation";"speciestotal"
0,25;1;0;0;0;0,000387993813856785;975;26;10
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;973;28;11
0;0;0;0;0;0;0;0;0
0,25;1;0,181818181818182;0;0,181818181818182;0;971;30;13
0;0;0;0;0;0;0;0;0
0,25;1;0;0,0714285714285714;-0,0714285714285714;0;969;32;14
0;0;0;0;0;0;0;0;0
0,25;1;0,2;0;0,2;0;967;34;19
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;965;36;21
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;963;38;21
0;0;0;0;0;0;0;0;0
0,25;1;0,15;0;0,15;0;961;40;24
0;0;0;0;0;0;0;0;0
0,25;1;0,125;0;0,125;0;959;42;28
0;0;0;0;0;0;0;0;0
0,25;1;0,0833333333333333;0;0,0833333333333333;0;957;44;40
0;0;0;0;0;0;0;0;0
0,25;1;0,177777777777778;0;0,177777777777778;0;955;46;54
0;0;0;0;0;0;0;0;0
0,25;1;0,0545454545454545;0;0,0545454545454545;0;953;48;59
0;0;0;0;0;0;0;0;0
0,25;1;0,133333333333333;0;0,133333333333333;0;951;50;69
0;0;0;0;0;0;0;0;0
0,25;1;0,0821917808219178;0;0,0821917808219178;0;949;52;80
0;0;0;0;0;0;0;0;0
0,25;1;0,0813953488372093;0;0,0813953488372093;0;947;54;94
0;0;0;0;0;0;0;0;0
0,25;1;0,137614678899083;0;0,137614678899083;0;945;56;125
0;0;0;0;0;0;0;0;0
0,25;1;0,111940298507463;0;0,111940298507463;0;943;58;150
0;0;0;0;0;0;0;0;0
0,25;1;0,125748502994012;0;0,125748502994012;0;941;60;189
0;0;0;0;0;0;0;0;0
0,25;1;0,0904522613065327;0;0,0904522613065327;0;939;62;219
0;0;0;0;0;0;0;0;0
0,25;1;0,0826086956521739;0;0,0826086956521739;0;937;64;251
0;0;0;0;0;0;0;0;0
0,25;1;0,111940298507463;0;0,111940298507463;0;935;66;300
0;0;0;0;0;0;0;0;0
0,25;1;0,0638297872340425;0;0,0638297872340425;0;933;68;352
0;0;0;0;0;0;0;0;0
0,25;1;0,126721763085399;0;0,126721763085399;0;931;70;411
0;0;0;0;0;0;0;0;0
0,25;1;0,171806167400881;0;0,171806167400881;0;929;72;534
0;0;0;0;0;0;0;0;0
0,25;1;0,101010101010101;0;0,101010101010101;0;927;74;656
0;0;0;0;0;0;0;0;0
0,25;1;0,110103626943005;0;0,110103626943005;0;925;76;860
0;0;0;0;0;0;0;0;0
0,25;1;0,105376344086022;0;0,105376344086022;0;923;78;1031
0;0;0;0;0;0;0;0;0
0,25;1;0,0880281690140845;0;0,0880281690140845;0;921;80;1239
0;0;0;0;0;0;0;0;0
0,25;1;0,0851688693098385;0;0,0851688693098385;0;919;82;1481
0;0;0;0;0;0;0;0;0
0,25;1;0,172824045084534;0,000626174076393237;0,17219787100814;0;917;84;1878
0;0;0;0;0;0;0;0;0
0,25;1;0,10681488641856;0,000483325277912035;0,106331561140648;0;915;86;2296
0;0;0;0;0;0;0;0;0
0,25;1;0,103462157809984;0;0,103462157809984;0;913;88;2748
0;0;0;0;0;0;0;0;0
0,25;1;0,0644834571235652;0,00168804861580013;0,062795408507765;0;911;90;3175
0;0;0;0;0;0;0;0;0
0,25;1;0,125853368952211;0;0,125853368952211;0;909;92;3822
0;0;0;0;0;0;0;0;0
0,25;1;0,0697450697450697;0;0,0697450697450697;0;907;94;4477
0;0;0;0;0;0;0;0;0
0,25;1;0,121804198711287;0;0,121804198711287;0;905;96;5426
0;0;0;0;0;0;0;0;0
0,25;1;0,108629952988583;0;0,108629952988583;0;903;98;6633
0;0;0;0;0;0;0;0;0
0,25;1;0,0567416535320246;0;0,0567416535320246;0;901;100;7407
0;0;0;0;0;0;0;0;0
0,25;1;0,140529282038716;0,00232786081842686;0,138201421220289;0;899;102;9341
0;0;0;0;0;0;0;0;0
0,25;1;0,131496437054632;9,50118764845606e-05;0,131401425178147;0;897;104;11963
0;0;0;0;0;0;0;0;0
0,25;1;0,110997740689454;0,000218642956052766;0,110779097733401;0;895;106;15301
0;0;0;0;0;0;0;0;0
0,25;1;0,0386555607695917;0;0,0386555607695917;0;893;108;17768
0;0;0;0;0;0;0;0;0
0,25;1;0;0;0;0;891;110;17775
0;0;0;0;0;0;0;0;0
0,25;1;0,000225810093711189;0;0,000225810093711189;0;889;112;17779
0;0;0;0;0;0;0;0;0
0,25;1;5,64397787560673e-05;0;5,64397787560673e-05;0;887;114;17780
0;0;0;0;0;0;0;0;0
0,25;1;0,000902985495795474;0;0,000902985495795474;0;885;116;17796
0;0;0;0;0;0;0;0;0
0,25;1;0,0263636865037781;0;0,0263636865037781;0;883;118;18670
0;0;0;0;0;0;0;0;0
0,25;1;0,0263116515540647;0;0,0263116515540647;0;881;120;19642
0;0;0;0;0;0;0;0;0
0,25;1;0,158792520389895;0;0,158792520389895;0;879;122;23362
0;0;0;0;0;0;0;0;0
0,25;1;0,00342979635584137;0;0,00342979635584137;0;877;124;23466
0;0;0;0;0;0;0;0;0
0,25;1;0,000835631319461853;0;0,000835631319461853;0;875;126;24015
0;0;0;0;0;0;0;0;0
0,25;1;0,0135467466966779;0;0,0135467466966779;0;873;128;24377
0;0;0;0;0;0;0;0;0
0,25;1;0,0163595869609233;0;0,0163595869609233;0;871;130;25160
0;0;0;0;0;0;0;0;0
0,25;1;0,014607712243776;0;0,014607712243776;0;869;132;25899
0;0;0;0;0;0;0;0;0
0,25;1;0,0147255178728112;0;0,0147255178728112;0;867;134;26660
0;0;0;0;0;0;0;0;0
0,25;1;0,000985442329227324;0;0,000985442329227324;0;865;136;26704
0;0;0;0;0;0;0;0;0
0,25;1;0,0010279789040851;0;0,0010279789040851;0;863;138;26754
0;0;0;0;0;0;0;0;0
0,25;1;0,0182970367725812;0;0,0182970367725812;0;861;140;27175
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000110666677289095;999;2;1
0;0;0;0;0;0;0;0;0
1;1;0;0;0;7,7168783136794e-05;997;4;1
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000145690760125272;995;6;1
0;0;0;0;0;0;0;0;0
1;1;0,1;0;0,1;0,000381511723889738;993;8;11
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000581346507862018;991;10;11
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000504053681992553;989;12;11
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000288848602324476;987;14;11
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000128454872353916;985;16;11
0;0;0;0;0;0;0;0;0
1;1;0,0909090909090909;0;0,0909090909090909;0,000528612627399631;983;18;12
0;0;0;0;0;0;0;0;0
1;1;0,0769230769230769;0;0,0769230769230769;0,000390228658876395;981;20;14
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000188787558945477;979;22;14
0;0;0;0;0;0;0;0;0
1;1;0;0;0;8,64138305075824e-05;977;24;19
0;0;0;0;0;0;0;0;0
1;1;0;0;0;7,78404108088855e-05;975;26;19
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000160341977565958;973;28;19
0;0;0;0;0;0;0;0;0
1;1;0,0526315789473684;0;0,0526315789473684;0,000153775313779341;971;30;20
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000212293877970851;969;32;20
0;0;0;0;0;0;0;0;0
1;1;0,0588235294117647;0;0,0588235294117647;0,000238096086926405;967;34;21
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,00022507184722137;965;36;21
0;0;0;0;0;0;0;0;0
1;1;0;0;0;6,16869140270198e-05;963;38;21
0;0;0;0;0;0;0;0;0
1;1;0;0;0;0,000177117191415756;961;40;44
0;0;0;0;0;0;0;0;0
1;1;0,0232558139534884;0;0,0232558139534884;5,37861543180442e-05;959;42;47
0;0;0;0;0;0;0;0;0
1;1;0;0;0;8,36101156967637e-05;957;44;51
0;0;0;0;0;0;0;0;0
1;1;0,0208333333333333;0;0,0208333333333333;9,23914959912823e-05;955;46;52
0;0;0;0;0;0;0;0;0
1;1;0;0;0;9,54283774935338e-05;953;48;58
0;0;0;0;0;0;0;0;0
1;1;0,0181818181818182;0;0,0181818181818182;4,81093540280606e-05;951;50;59
0;0;0;0;0;0;0;0;0
1;1;0,0408163265306122;0;0,0408163265306122;7,90976581625864e-05;949;52;61
0;0;0;0;0;0;0;0;0
1;1;0,115384615384615;0;0,115384615384615;2,76030219322829e-05;947;54;68
0;0;0;0;0;0;0;0;0
1;1;0,0344827586206897;0,103448275862069;-0,0689655172413793;5,2180850496403e-05;945;56;70
0;0;0;0;0;0;0;0;0
1;1;0,0153846153846154;0;0,0153846153846154;3,62024770338412e-05;943;58;82
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,26459626039573e-05;941;60;91
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,64344177430616e-05;939;62;91
0;0;0;0;0;0;0;0;0
1;1;0;0;0;3,33033577796223e-05;937;64;91
0;0;0;0;0;0;0;0;0
1;1;0;0;0;5,00051911088106e-05;935;66;91
0;0;0;0;0;0;0;0;0
1;1;0;0;0;6,22379232544401e-05;933;68;92
0;0;0;0;0;0;0;0;0
1;1;0,115384615384615;0;0,115384615384615;4,63354760927456e-05;931;70;103
0;0;0;0;0;0;0;0;0
1;1;0,010752688172043;0;0,010752688172043;6,85056898299608e-05;929;72;110
0;0;0;0;0;0;0;0;0
1;1;0,418367346938776;0;0,418367346938776;0,000255025648202535;927;74;155
0;0;0;0;0;0;0;0;0
1;1;0;0;0;4,97973003643666e-06;925;76;155
0;0;0;0;0;0;0;0;0
1;1;0,00719424460431655;0;0,00719424460431655;3,04337792395705e-06;923;78;156
0;0;0;0;0;0;0;0;0
1;1;0;0;0;1,02856080680512e-05;921;80;159
0;0;0;0;0;0;0;0;0
1;1;0,00694444444444444;0;0,00694444444444444;2,16724491121167e-05;919;82;161
0;0;0;0;0;0;0;0;0
1;1;0;0,0413793103448276;-0,0413793103448276;0,00014810559273785;917;84;161
0;0;0;0;0;0;0;0;0
1;1;0,00719424460431655;0;0,00719424460431655;5,88884585049837e-05;915;86;162
0;0;0;0;0;0;0;0;0
1;1;0;0;0;2,8955555132949e-05;913;88;163
0;0;0;0;0;0;0;0;0
1;1;1,42068965517241;0;1,42068965517241;0,000373513847110078;911;90;373
