"plasticidade";"replications";"speciation";"extinction";"diversif";"traitevolution";"timestep";"timesimulation"
0;5;0,0438946528332003;0,0231444533120511;0,0207501995211492;0,000565550224288705;283;218
0;0;0;0;0;0;0;0
0;5;0,0570999248685199;0,00300525920360631;0,0540946656649136;0,00052680074761556;281;220
0;0;0;0;0;0;0;0
0;5;0,0245098039215686;0,00700280112044818;0,0175070028011204;0,000450985192454128;279;222
0;0;0;0;0;0;0;0
0;5;0,0646864686468647;0,0178217821782178;0,0468646864686469;0,000477667424681907;277;224
0;0;0;0;0;0;0;0
0;5;0,054434250764526;0,00305810397553517;0,0513761467889908;0,000461695829007312;275;226
0;0;0;0;0;0;0;0
0;5;0,0415244596131968;0,00398179749715586;0,037542662116041;0,000434214570596028;273;228
0;0;0;0;0;0;0;0
0;5;0,0611924686192469;0,0130753138075314;0,0481171548117155;0,000474783772926053;271;230
0;0;0;0;0;0;0;0
0;5;0,0571017274472169;0,0100767754318618;0,0470249520153551;0,000479592419820755;269;232
0;0;0;0;0;0;0;0
0;5;0,0834767641996558;0,0266781411359725;0,0567986230636833;0,000586987901494844;267;234
0;0;0;0;0;0;0;0
0;5;0,0772434683831882;0,00492237788716395;0,0723210904960242;0,000473223606965086;265;236
0;0;0;0;0;0;0;0
0;5;0,0759868421052632;0,0151315789473684;0,0608552631578947;0,000577327433765888;263;238
0;0;0;0;0;0;0;0
0;5;0,042232722976964;0,00974601299468399;0,03248670998228;0,000487531331792262;261;240
0;0;0;0;0;0;0;0
0;5;0,0444932710793738;0,0140071408953584;0,0304861301840154;0,000544854748988678;259;242
0;0;0;0;0;0;0;0
0;5;0,0323080899457224;0,0250710777978806;0,00723701214784182;0,000523523510192976;257;244
0;0;0;0;0;0;0;0
0;5;0,0427371541501976;0,00568181818181818;0,0370553359683794;0,000487166735113117;255;246
0;0;0;0;0;0;0;0
0;5;0,0506648326455754;0,0114626318202659;0,0392022008253095;0,000519818812178463;253;248
0;0;0;0;0;0;0;0
0;5;0,039451114922813;0,0147941680960549;0,0246569468267581;0,000510164118858513;251;250
0;0;0;0;0;0;0;0
0;5;0,0385482878818946;0,01004716013943;0,0285011277424646;0,000581174689391517;249;252
0;0;0;0;0;0;0;0
0;5;0,0285657607617536;0,016464987105733;0,0121007736560206;0,000538784143663888;247;254
0;0;0;0;0;0;0;0
0;5;0,0520892959358901;0,00896775424537302;0,0431215416905171;0,000481771500197936;245;256
0;0;0;0;0;0;0;0
0;5;0,0594709746138825;0,00692348659684005;0,0525474880170424;0,000517390827390651;243;258
0;0;0;0;0;0;0;0
0;5;0,0617501199808031;0,0142377219644857;0,0475123980163174;0,000553698225748387;241;260
0;0;0;0;0;0;0;0
0;5;0,043560331058516;0,0100188761434587;0,0335414549150574;0,000541572959288626;239;262
0;0;0;0;0;0;0;0
0;5;0,0215637173066221;0,0269894268224819;-0,00542570951585977;0,000534522255067518;237;264
0;0;0;0;0;0;0;0
0;5;0,0454545454545455;0,00884222160817905;0,0366123238463664;0,000541351640312902;235;266
0;0;0;0;0;0;0;0
0;5;0,0290227301913445;0,000770514960832156;0,0282522152305124;0,000451948124035061;233;268
0;0;0;0;0;0;0;0
0;5;0,0449152542372881;0,000847457627118644;0,0440677966101695;0,000478735640978647;231;270
0;0;0;0;0;0;0;0
0;5;0,0344013490725126;0,00112422709387296;0,0332771219786397;0,000373683763508336;229;272
0;0;0;0;0;0;0;0
0;5;0,082706002034588;0,00732451678535097;0,075381485249237;0,000494663719154304;227;274
0;0;0;0;0;0;0;0
0;5;0,102805366788639;0,0121101237149329;0,0906952430737062;0,000598024238293572;225;276
0;0;0;0;0;0;0;0
0;5;0,06807118953453;0,00501977487070277;0,0630514146638272;0,000467269529931184;223;278
